,sub_id,groupID,studyID,subgrp,group_cond,grp_goal,grp_method,trial,img,txt,clean_text
23782,A2EL5K6THWY8CH,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,10,15,god this women is tortured,god this women is tortured
23783,A2EL5K6THWY8CH,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,10,6,god this women is tortured,god this women is tortured
23784,AI2B3QQC5MR0R,id-uwffo-5-11,id-uwffo-5,control,target,motivated,observing,8,19,goddamn. before texting and driving was even a thing.... i hope they lived....,goddamn before texting and driving was even a thing i hope they lived
23785,A1ENOJ4Q03RVZY,id-uwffo-13-4,id-uwffo-13,treatment,target,motivated,observing,17,12,"going through a fire on a bike, loosk extremely painful",going through a fire on a bike loosk extremely painful
23786,A22S5025I38LO7,id-bvwuk-2999-5,id-bvwuk-2999,control,control,non_motivated,observing,7,9,gonna shoot me,gonna shoot me
23787,A1UFEYLBCJ89TQ,id-uwffo-23-4,id-uwffo-23,control,target,motivated,observing,18,20,good firefighters rescuing a woman from a house on fire due to smoke.  she loo,good firefighters rescuing a woman from a house on fire due to smoke she loo
23788,A1EZV3Q6PGMQTY,id-ngahz-2996-1,id-ngahz-2996,control,target,motivated,observing,3,11,"good lord, is this a boxer. I feel like he's the one who stepped into the ring and got what he got",good lord is this a boxer i feel like hes the one who stepped into the ring and got what he got
23789,A2T42ZEJ7141AV,id-thggi-2997-1,id-thggi-2997,treatment,reapp_target,motivated,reappraisal,6,6,good make up on that movie,good make up on that movie
23790,A214SYJ4S05Y2A,20220203-motivated_group_emotional_regulation-13,20220203-motivated_group_emotional_regulation,treatment,reapp,non_motivated,reappraisal,6,7,good mummy Halloween costume.,good mummy halloween costume
23791,A1SL7TR4O50S4H,id-uwffo-22-2,id-uwffo-22,treatment,target,motivated,observing,19,19,good thing first responders on there,good thing first responders on there
23792,A3R89M8W7F8GCQ,id-thggi-2999-5,id-thggi-2999,treatment,reapp_target,motivated,reappraisal,3,19,good thing resuce servies appearedc,good thing resuce servies appearedc
23793,ASN324YSQ02MH,id-giakt-2998-1,id-giakt-2998,control,reapp_target,motivated,reappraisal,11,10,good thing she knows self defense,good thing she knows self defense
23794,A1BOX5M23WW5SG,id-thggi-2997-8,id-thggi-2997,treatment,reapp,non_motivated,reappraisal,7,20,"good thing they got there in time, hopefully they saved her life",good thing they got there in time hopefully they saved her life
23795,AK2YUQUFZN1L6,id-thggi-2997-6,id-thggi-2997,treatment,reapp,non_motivated,reappraisal,16,14,good to see some survivors,good to see some survivors
23796,A26ZGP2V4T81HL,id-eiwzx-2998-1,id-eiwzx-2998,treatment,reapp_target,motivated,reappraisal,7,14,good to see the resolve of survivors and people coming together to help,good to see the resolve of survivors and people coming together to help
23797,A1CKP36D1MKIYW,id-uwffo-13-2,id-uwffo-13,control,control,non_motivated,observing,11,14,"good, because I see a lot of survivors",good because i see a lot of survivors
23798,A22C8ZTKXDSBNU,id-fjoxq-2998-6,id-fjoxq-2998,control,reapp,non_motivated,reappraisal,17,3,goofy.  probably anti-drug propaganda.  really lame.,goofy probably antidrug propaganda really lame
23799,A13H3PZN2EZ2VM,id-ngahz-2998-2,id-ngahz-2998,treatment,target,motivated,observing,3,8,gore. looks like this man has been in a car accident?,gore looks like this man has been in a car accident
23800,A3F03QUHRVMWKD,id-giakt-2997-10,id-giakt-2997,control,control,non_motivated,observing,14,8,gosh there's blood everywhere!,gosh theres blood everywhere
23801,A7GC6MQD9HBLO,id-uwffo-16-7,id-uwffo-16,treatment,reapp,non_motivated,reappraisal,11,8,got into a fight. wonder what the other one looks like,got into a fight wonder what the other one looks like
23802,AZRWGN19GSSRU,id-fjoxq-2999-4,id-fjoxq-2999,treatment,reapp,non_motivated,reappraisal,13,6,got into an accident but is okay,got into an accident but is okay
23803,A2BZSAELJE8Z3,id-ngahz-2998-3,id-ngahz-2998,treatment,target,motivated,observing,17,16,gotta fill in the corpse hole,gotta fill in the corpse hole
23804,AX27MR7AMU52H,20220203-motivated_group_emotional_regulation-24,20220203-motivated_group_emotional_regulation,control,control,non_motivated,observing,8,11,"gotta hurt, tough fight",gotta hurt tough fight
23805,A2N5IRX69Y2OKT,id-uwffo-1-6,id-uwffo-1,treatment,reapp_target,motivated,reappraisal,13,19,grateful that jaws of life enabled rescue of passengers,grateful that jaws of life enabled rescue of passengers
23806,AGCU8OJR2LRQ2,id-fjoxq-2998-7,id-fjoxq-2998,treatment,target,motivated,observing,14,11,"great shot, great photographer",great shot great photographer
23807,A1LI1FTHHPLV69,id-eiwzx-2997-13,id-eiwzx-2997,treatment,reapp,non_motivated,reappraisal,2,8,gross a lot of blood,gross a lot of blood
23808,AI2B3QQC5MR0R,id-uwffo-5-11,id-uwffo-5,control,target,motivated,observing,2,20,gross and sad. heart-wrenching,gross and sad heartwrenching
23809,A3J982BWW9Y6SW,id-uwffo-5-10,id-uwffo-5,control,control,non_motivated,observing,11,4,gross feel sorry for this elder,gross feel sorry for this elder
23810,A3I57NKNGHORVY,id-uwffo-4-8,id-uwffo-4,control,control,non_motivated,observing,15,17,gross looks painful and so disgusting,gross looks painful and so disgusting
23811,A3I57NKNGHORVY,id-uwffo-4-8,id-uwffo-4,control,control,non_motivated,observing,15,13,gross looks painful and so disgusting,gross looks painful and so disgusting
23812,ACBLSTBFM5H37,id-giakt-2998-4,id-giakt-2998,control,control,non_motivated,observing,13,17,gross murder scene? bad accident. scary,gross murder scene bad accident scary
23813,A1LE0PEWEHFOGG,id-uwffo-21-4,id-uwffo-21,treatment,target,motivated,observing,13,17,"gross to let the dogs in this mess, need to walk away and call for help",gross to let the dogs in this mess need to walk away and call for help
23814,AFWJ8KSPU1T3K,id-bvwuk-2998-3,id-bvwuk-2998,control,target,motivated,observing,4,4,"gross,   sad he has a disease hope it clears up",gross sad he has a disease hope it clears up
23815,A3T1YVDGWZBTQJ,id-mspuo-2999-7,id-mspuo-2999,control,target,motivated,observing,5,11,"gross, I hate seeing fighters with blood all over their face and swollen features",gross i hate seeing fighters with blood all over their face and swollen features
23816,A2T5M93NYLSGRY,id-uwffo-25-12,id-uwffo-25,control,control,non_motivated,observing,14,17,"gross, bloody, dogs licking blood",gross bloody dogs licking blood
23817,AFWJ8KSPU1T3K,id-bvwuk-2998-3,id-bvwuk-2998,control,target,motivated,observing,2,13,"gross, torture, pain   makes me sad.",gross torture pain makes me sad
23818,A3J982BWW9Y6SW,id-uwffo-5-10,id-uwffo-5,control,control,non_motivated,observing,9,13,gross. looks painful,gross looks painful
23819,A1WXJXB4TZXKIL,id-eiwzx-3000-1,id-eiwzx-3000,control,control,non_motivated,observing,13,1,grossed from pit of my stomach.,grossed from pit of my stomach
23820,A1VB2LP675RP8E,id-zrcsw-2998-9,id-zrcsw-2998,control,target,motivated,observing,8,4,grossed out,grossed out
23821,A18WSAKX5YN2FB,id-mspuo-3000-2,id-mspuo-3000,control,target,motivated,observing,14,4,grossed out  sympathetic  curious confused is this illness? confused wh,grossed out sympathetic curious confused is this illness confused wh
23822,AY3I8IDJWUW3S,empty-49,empty,control,control,non_motivated,observing,16,4,"grossed out a bit, looks like a disease or growth. Feel bad for him.",grossed out a bit looks like a disease or growth feel bad for him
23823,A18WSAKX5YN2FB,id-mspuo-3000-2,id-mspuo-3000,control,target,motivated,observing,13,13,grossed out curious  what on earth is happening? weirded out,grossed out curious what on earth is happening weirded out
23824,A36B9OFG2QJTM7,id-thggi-3000-4,id-thggi-3000,control,control,non_motivated,observing,3,2,grossed out.  This is pathetic.,grossed out this is pathetic
23825,A36B9OFG2QJTM7,id-thggi-3000-4,id-thggi-3000,control,control,non_motivated,observing,19,11,grossed out.  Why do people choose this for sport,grossed out why do people choose this for sport
23826,A36B9OFG2QJTM7,id-thggi-3000-4,id-thggi-3000,control,control,non_motivated,observing,12,13,grossed out.  this is barbaric,grossed out this is barbaric
23827,A1ENOJ4Q03RVZY,id-uwffo-13-4,id-uwffo-13,treatment,target,motivated,observing,2,16,gruesome graphic,gruesome graphic
23828,A1C12FONNLWX56,id-uwffo-20-3,id-uwffo-20,control,target,motivated,observing,20,8,gruesome he's not done fighting yet though,gruesome hes not done fighting yet though
23829,A2H5YB2VJK5VKT,id-eiwzx-2998-8,id-eiwzx-2998,control,reapp_target,motivated,reappraisal,1,17,gruesome! I will have nightmares of it!,gruesome i will have nightmares of it
23830,A1NL795BXCHAIQ,id-uwffo-17-6,id-uwffo-17,control,target,motivated,observing,19,9,gun shooting,gun shooting
23831,ASLCNTHZIBUM7,id-fjoxq-2998-5,id-fjoxq-2998,control,reapp,non_motivated,reappraisal,20,9,gun violence! terrible! He needs help mentally,gun violence terrible he needs help mentally
23832,A1M5XH28HSUQ6N,id-thggi-2997-5,id-thggi-2997,control,control,non_motivated,observing,5,9,"guns are extremely scary, it looks like I might be shot dead on my face",guns are extremely scary it looks like i might be shot dead on my face
23833,A1LI1FTHHPLV69,id-eiwzx-2997-13,id-eiwzx-2997,treatment,reapp,non_motivated,reappraisal,10,9,guns are ridiculous i hate them but looks like a movie,guns are ridiculous i hate them but looks like a movie
23834,A31898LQJO7I3,id-mspuo-2999-7,id-mspuo-2999,control,target,motivated,observing,19,17,"gunshot victim, looks scary but weird with the people and dogs around it",gunshot victim looks scary but weird with the people and dogs around it
23835,A9V64WMC7XIRB,id-rppnn-3000-4,id-rppnn-3000,control,control,non_motivated,observing,20,9,guy about to shoot someone that person must be scared,guy about to shoot someone that person must be scared
23836,A1VE6VNQJO0U88,id-uwffo-26-2,id-uwffo-26,treatment,target,motivated,observing,6,2,guy addicted to drugs has just shotup,guy addicted to drugs has just shotup
23837,A1VE6VNQJO0U88,id-uwffo-26-2,id-uwffo-26,treatment,target,motivated,observing,14,16,"guy burying his crime, bad news",guy burying his crime bad news
23838,A1VE6VNQJO0U88,id-uwffo-26-2,id-uwffo-26,treatment,target,motivated,observing,3,9,"guy having a meltdown, and he",guy having a meltdown and he
23839,A3LIOYH1H5BQ04,id-eiwzx-2997-13,id-eiwzx-2997,control,reapp,non_motivated,reappraisal,2,8,guy is angry and violent?,guy is angry and violent
23840,A30UDMQUJS3KOC,id-eiwzx-2998-7,id-eiwzx-2998,treatment,reapp,non_motivated,reappraisal,2,3,guy is trying to get into heaven and can't get in,guy is trying to get into heaven and cant get in
23841,A1VE6VNQJO0U88,id-uwffo-26-2,id-uwffo-26,treatment,target,motivated,observing,17,8,guy managed to survive an attack or accident that bl,guy managed to survive an attack or accident that bl
23842,AJ6O39N7542M7,id-ngahz-2998-3,id-ngahz-2998,treatment,target,motivated,observing,8,18,ha ha ha .it is interesting.,ha ha ha it is interesting
23843,A24L1U5Y2RJALV,id-mspuo-2999-8,id-mspuo-2999,control,control,non_motivated,observing,7,13,"ha! well, that's normal stuff in tribes all over certain parts of the world. Not too bad -- not for me though...",ha well thats normal stuff in tribes all over certain parts of the world not too bad not for me though
23844,A1OZ5BB2L44KG,id-eiwzx-2998-8,id-eiwzx-2998,control,reapp_target,motivated,reappraisal,8,6,had,had
23845,A2V8WP19CYR0H3,id-uwffo-14-2,id-uwffo-14,treatment,target,motivated,observing,4,3,haha what is this jesus,haha what is this jesus
23846,A121T4P5NKCHCS,id-bvwuk-2998-6,id-bvwuk-2998,control,control,non_motivated,observing,8,19,happens too many times and so sad,happens too many times and so sad
23847,A08218322NEN84JFHLRO8,id-uwffo-1-3,id-uwffo-1,control,reapp,non_motivated,reappraisal,19,1,happiness and sadness for a new life but they l,happiness and sadness for a new life but they l
23848,A2S9RBYB0WN9GL,id-mspuo-2999-5,id-mspuo-2999,control,control,non_motivated,observing,18,1,happiness. and co,happiness and co
23849,A1F9J6VGXSN3PQ,id-uwffo-9-1,id-uwffo-9,control,target,motivated,observing,5,1,happy emotin,happy emotin
23850,AHBYRLZ2U32Z2,id-zrcsw-2997-5,id-zrcsw-2997,treatment,reapp_target,motivated,reappraisal,14,20,happy she survived,happy she survived
23851,AHBYRLZ2U32Z2,id-zrcsw-2997-5,id-zrcsw-2997,treatment,reapp_target,motivated,reappraisal,14,11,happy she survived,happy she survived
23852,AHBYRLZ2U32Z2,id-zrcsw-2997-5,id-zrcsw-2997,treatment,reapp_target,motivated,reappraisal,14,20,happy she survived,happy she survived
23853,AHBYRLZ2U32Z2,id-zrcsw-2997-5,id-zrcsw-2997,treatment,reapp_target,motivated,reappraisal,14,11,happy she survived,happy she survived
23854,A2QXNIG0GVVXLG,id-eiwzx-2999-1,id-eiwzx-2999,treatment,reapp,non_motivated,reappraisal,4,20,happy that the firefighter is rescuing the person.,happy that the firefighter is rescuing the person
23855,AKNS2QHIB7BX9,id-zrcsw-2997-5,id-zrcsw-2997,control,reapp_target,motivated,reappraisal,13,14,happy there are so many survivors. could have been tragic loss.,happy there are so many survivors could have been tragic loss
23856,AHBYRLZ2U32Z2,id-zrcsw-2997-5,id-zrcsw-2997,treatment,reapp_target,motivated,reappraisal,13,14,happy there are survivors,happy there are survivors
23857,AHBYRLZ2U32Z2,id-zrcsw-2997-5,id-zrcsw-2997,treatment,reapp_target,motivated,reappraisal,13,1,happy there are survivors,happy there are survivors
23858,AHBYRLZ2U32Z2,id-zrcsw-2997-5,id-zrcsw-2997,treatment,reapp_target,motivated,reappraisal,13,14,happy there are survivors,happy there are survivors
23859,AHBYRLZ2U32Z2,id-zrcsw-2997-5,id-zrcsw-2997,treatment,reapp_target,motivated,reappraisal,13,1,happy there are survivors,happy there are survivors
23860,A8ZLLAWV1DLZK,id-uwffo-21-4,id-uwffo-21,control,target,motivated,observing,4,14,happy they survive the accident. Lucky and feel sorry for those that died.,happy they survive the accident lucky and feel sorry for those that died
23861,A4DP9QI2225WM,id-fjoxq-2998-7,id-fjoxq-2998,control,target,motivated,observing,4,20,happy they were able to get her out.  hope she survives.  good FD,happy they were able to get her out hope she survives good fd
23862,A1XBWSV6TWJUU8,20220203-motivated_group_emotional_regulation-30,20220203-motivated_group_emotional_regulation,control,reapp,non_motivated,reappraisal,12,20,"happy to be saved,",happy to be saved
23863,A1A3IZ30V2JU65,id-ngahz-2998-3,id-ngahz-2998,control,target,motivated,observing,12,1,happy to see child was delivered,happy to see child was delivered
23864,A1KOHXO0BIQB8T,id-ngahz-3000-6,id-ngahz-3000,treatment,reapp_target,motivated,reappraisal,8,19,hard picture to think anyone survived that cras,hard picture to think anyone survived that cras
23865,A30J434SZA60SD,id-uwffo-15-7,id-uwffo-15,control,control,non_motivated,observing,14,2,hard to see this junkie wasted life,hard to see this junkie wasted life
23866,A1LE0PEWEHFOGG,id-uwffo-21-4,id-uwffo-21,treatment,target,motivated,observing,12,8,"hard to see what this is, but a lot of blood, hope it is a costume",hard to see what this is but a lot of blood hope it is a costume
23867,A2W0G89O7E9EFO,20220203-motivated_group_emotional_regulation-30,20220203-motivated_group_emotional_regulation,control,reapp,non_motivated,reappraisal,12,20,hard to tell if they made it.  very dangerous for these people,hard to tell if they made it very dangerous for these people
23868,A2V8WP19CYR0H3,id-uwffo-14-2,id-uwffo-14,treatment,target,motivated,observing,5,18,"hard working young men, the old days",hard working young men the old days
23869,A2V8WP19CYR0H3,id-uwffo-14-2,id-uwffo-14,treatment,target,motivated,observing,7,13,hardcore tribal piercing! cool,hardcore tribal piercing cool
23870,AXWVKNIPL49TW,id-uwffo-4-9,id-uwffo-4,treatment,target,motivated,observing,6,5,harmful and a,harmful and a
23871,AK8Z0XXLR87OH,id-giakt-2997-7,id-giakt-2997,treatment,target,motivated,observing,2,16,harrowing someone being buried alive it l,harrowing someone being buried alive it l
23872,A21PWJPVJK4PGD,id-uwffo-11-1,id-uwffo-11,treatment,target,motivated,observing,16,4,has some sort of virus that caused his eyes to swell,has some sort of virus that caused his eyes to swell
23873,A3LIOYH1H5BQ04,id-eiwzx-2997-13,id-eiwzx-2997,control,reapp,non_motivated,reappraisal,19,12,has to be a stunt man. I hope.,has to be a stunt man i hope
23874,A3H9GL36HSQSMU,id-zrcsw-2998-10,id-zrcsw-2998,control,reapp_target,motivated,reappraisal,20,12,has to be the worse dying on fire.,has to be the worse dying on fire
